1.0	5.0	0.6700	0.1000	0.3300	0.9620	5
2.0	5.0	0.6700	0.1000	0.3300	0.9620	5
3.0	5.0	0.6700	0.1000	0.3300	0.9620	5
5.0	5.0	0.6700	0.1000	0.3300	0.9620	5
10.0	5.0	0.6700	0.1000	0.3300	0.9620	5
12.0	5.0	0.6700	0.1000	0.3300	0.9620	5
15.0	5.0	0.6700	0.1000	0.3300	0.9620	5
20.0	5.0	0.6700	0.1000	0.3300	0.9620	5
0.0	7.0	0.5400	0.1800	0.4600	0.9620	5
0.5	7.0	0.5400	0.1800	0.4600	0.9620	5
1.0	7.0	0.5400	0.1800	0.4600	0.9620	5
2.0	7.0	0.5400	0.1800	0.4600	0.9620	5
3.0	7.0	0.5400	0.1800	0.4600	0.9620	5
5.0	7.0	0.5400	0.1800	0.4600	0.9620	5
10.0	7.0	0.5400	0.1800	0.4600	0.9620	5
12.0	7.0	0.5400	0.1800	0.4600	0.9620	5
15.0	7.0	0.5400	0.1800	0.4600	0.9620	5
20.0	7.0	0.5400	0.1800	0.4600	0.9620	5
0.0	10.0	0.4800	0.1100	0.5200	0.9620	5
0.5	10.0	0.4800	0.1100	0.5200	0.9620	5
1.0	10.0	0.4800	0.1100	0.5200	0.9620	5
2.0	10.0	0.4800	0.1100	0.5200	0.9620	5
3.0	10.0	0.4800	0.1100	0.5200	0.9620	5
5.0	10.0	0.4800	0.1100	0.5200	0.9620	5
10.0	10.0	0.4800	0.1100	0.5200	0.9620	5
12.0	10.0	0.4800	0.1100	0.5200	0.9620	5
15.0	10.0	0.4800	0.1100	0.5200	0.9620	5
20.0	10.0	0.4800	0.1100	0.5200	0.9620	5
0.0	12.0	0.4500	0.1500	0.5500	0.9620	5
0.5	12.0	0.4500	0.1500	0.5500	0.9620	5
1.0	12.0	0.4500	0.1500	0.5500	0.9620	5
2.0	12.0	0.4500	0.1500	0.5500	0.9620	5
3.0	12.0	0.4500	0.1500	0.5500	0.9620	5
5.0	12.0	0.4500	0.1500	0.5500	0.9620	5
10.0	12.0	0.4500	0.1500	0.5500	0.9620	5
12.0	12.0	0.4500	0.1500	0.5500	0.9620	5
15.0	12.0	0.4500	0.1500	0.5500	0.9620	5
20.0	12.0	0.4500	0.1500	0.5500	0.9620	5
0.0	15.0	0.3600	0.1600	0.6400	0.9620	5
0.5	15.0	0.3600	0.1600	0.6400	0.9620	5
1.0	15.0	0.3600	0.1600	0.6400	0.9620	5
2.0	15.0	0.3600	0.1600	0.6400	0.9620	5
3.0	15.0	0.3600	0.1600	0.6400	0.9620	5
5.0	15.0	0.3600	0.1600	0.6400	0.9620	5
10.0	15.0	0.3600	0.1600	0.6400	0.9620	5
12.0	15.0	0.3600	0.1600	0.6400	0.9620	5
15.0	15.0	0.3600	0.1600	0.6400	0.9620	5
20.0	15.0	0.3600	0.1600	0.6400	0.9620	5
0.0	20.0	0.2700	0.1100	0.7300	0.9620	5
0.5	20.0	0.2700	0.1100	0.7300	0.9620	5
1.0	20.0	0.2700	0.1100	0.7300	0.9620	5
2.0	20.0	0.2700	0.1100	0.7300	0.9620	5
3.0	20.0	0.2700	0.1100	0.7300	0.9620	5
5.0	20.0	0.2700	0.1100	0.7300	0.9620	5
10.0	20.0	0.2700	0.1100	0.7300	0.9620	5
12.0	20.0	0.2700	0.1100	0.7300	0.9620	5
15.0	20.0	0.2700	0.1100	0.7300	0.9620	5
20.0	20.0	0.2700	0.1100	0.7300	0.9620	5
0.0	0.0	1.0000	0.0000	0.0000	0.8802	6
0.5	0.0	1.0000	0.0000	0.0000	0.8802	6
1.0	0.0	1.0000	0.0000	0.0000	0.8802	6
2.0	0.0	1.0000	0.0000	0.0000	0.8802	6
3.0	0.0	1.0000	0.0000	0.0000	0.8802	6
5.0	0.0	1.0000	0.0000	0.0000	0.8802	6
10.0	0.0	1.0000	0.0000	0.0000	0.8802	6
12.0	0.0	1.0000	0.0000	0.0000	0.8802	6
15.0	0.0	1.0000	0.0000	0.0000	0.8802	6
20.0	0.0	1.0000	0.0000	0.0000	0.8802	6
0.0	1.0	1.0000	0.0000	0.0000	0.8802	6
0.5	1.0	1.0000	0.0000	0.0000	0.8802	6
1.0	1.0	1.0000	0.0000	0.0000	0.8802	6
2.0	1.0	1.0000	0.0000	0.0000	0.8802	6
3.0	1.0	1.0000	0.0000	0.0000	0.8802	6
